i_tpr,i_fpr
0.0,0.0
0.01,0.0
0.96,0.0
0.96,0.0019880715705765406
0.98,0.0019880715705765406
0.98,0.003976143141153081
1.0,0.003976143141153081
1.0,0.2147117296222664
1.0,0.21868787276341947
1.0,0.7037773359840954
1.0,0.7077534791252486
1.0,0.7137176938369781
1.0,0.7176938369781312
1.0,1.0
