i_tpr,i_fpr
0.0,0.0
0.01,0.0
0.43,0.0
0.43,0.000999000999000999
0.44,0.000999000999000999
0.44,0.003996003996003996
0.49,0.003996003996003996
0.49,0.005994005994005994
0.52,0.005994005994005994
0.52,0.006993006993006993
0.54,0.006993006993006993
0.54,0.007992007992007992
0.57,0.007992007992007992
0.57,0.013986013986013986
0.58,0.013986013986013986
0.58,0.017982017982017984
0.59,0.017982017982017984
0.59,0.02197802197802198
0.6,0.02197802197802198
0.6,0.023976023976023976
0.61,0.023976023976023976
0.61,0.029970029970029972
0.63,0.029970029970029972
0.63,0.03996003996003996
0.64,0.03996003996003996
0.64,0.057942057942057944
0.66,0.057942057942057944
0.66,0.061938061938061936
0.67,0.061938061938061936
0.67,0.06293706293706294
0.69,0.06293706293706294
0.69,0.06393606393606394
0.7,0.06393606393606394
0.7,0.07192807192807193
0.71,0.07192807192807193
0.71,0.08291708291708291
0.72,0.08291708291708291
0.72,0.0899100899100899
0.73,0.0899100899100899
0.73,0.0919080919080919
0.74,0.0919080919080919
0.74,0.0959040959040959
0.75,0.0959040959040959
0.75,0.0969030969030969
0.76,0.0969030969030969
0.76,0.1038961038961039
0.77,0.1038961038961039
0.77,0.10589410589410589
0.78,0.10589410589410589
0.78,0.10989010989010989
0.79,0.10989010989010989
0.79,0.12187812187812187
0.8,0.12187812187812187
0.8,0.14085914085914086
0.81,0.14085914085914086
0.81,0.14185814185814186
0.82,0.14185814185814186
0.82,0.14485514485514486
0.83,0.14485514485514486
0.83,0.16083916083916083
0.84,0.16083916083916083
0.84,0.17082917082917082
0.85,0.17082917082917082
0.85,0.17482517482517482
0.86,0.17482517482517482
0.86,0.1798201798201798
0.87,0.1798201798201798
0.87,0.1968031968031968
0.88,0.1968031968031968
0.88,0.19880119880119881
0.89,0.19880119880119881
0.89,0.20679320679320679
0.9,0.20679320679320679
0.9,0.21478521478521478
0.91,0.21478521478521478
0.91,0.23576423576423577
0.92,0.23576423576423577
0.92,0.2647352647352647
0.93,0.2647352647352647
0.93,0.31368631368631367
0.93,0.3156843156843157
0.93,0.32867132867132864
0.94,0.32867132867132864
0.94,0.3336663336663337
0.95,0.3336663336663337
0.95,0.3596403596403596
0.97,0.3596403596403596
0.97,0.36163836163836166
0.98,0.36163836163836166
0.98,0.37962037962037964
0.98,0.38161838161838163
0.98,0.3906093906093906
0.99,0.3906093906093906
0.99,0.7452547452547452
0.99,0.7472527472527473
0.99,0.7802197802197802
1.0,0.7802197802197802
1.0,1.0
