i_tpr,i_fpr
0.0,0.0
0.010869565217391304,0.0
0.9239130434782609,0.0
0.9239130434782609,0.004464285714285714
0.9347826086956522,0.004464285714285714
0.9347826086956522,0.017857142857142856
0.9456521739130435,0.017857142857142856
0.9456521739130435,0.04017857142857143
0.9565217391304348,0.04017857142857143
0.9565217391304348,0.06696428571428571
0.967391304347826,0.06696428571428571
0.967391304347826,0.08482142857142858
0.9782608695652174,0.08482142857142858
0.9782608695652174,0.08928571428571429
0.9891304347826086,0.08928571428571429
0.9891304347826086,0.14732142857142858
0.9891304347826086,0.15625
0.9891304347826086,0.42857142857142855
0.9891304347826086,0.4375
0.9891304347826086,0.7142857142857143
1.0,0.7142857142857143
1.0,1.0
