i_tpr,i_fpr
0.0,0.0
0.011235955056179775,0.0
0.6853932584269663,0.0
0.6853932584269663,0.0035714285714285713
0.7078651685393258,0.0035714285714285713
0.7078651685393258,0.007142857142857143
0.8202247191011236,0.007142857142857143
0.8202247191011236,0.010714285714285714
0.8426966292134831,0.010714285714285714
0.8426966292134831,0.014285714285714285
0.8651685393258427,0.014285714285714285
0.8651685393258427,0.017857142857142856
0.8764044943820225,0.02142857142857143
0.8876404494382022,0.02142857142857143
0.8876404494382022,0.03214285714285714
0.898876404494382,0.03214285714285714
0.898876404494382,0.03571428571428571
0.9213483146067416,0.03571428571428571
0.9213483146067416,0.05714285714285714
0.9325842696629213,0.05714285714285714
0.9325842696629213,0.06785714285714285
0.9438202247191011,0.06785714285714285
0.9438202247191011,0.09642857142857143
0.9550561797752809,0.09642857142857143
0.9550561797752809,0.10357142857142858
0.9662921348314607,0.10357142857142858
0.9662921348314607,0.14642857142857144
0.9775280898876404,0.14642857142857144
0.9775280898876404,0.15357142857142858
0.9887640449438202,0.15357142857142858
0.9887640449438202,0.15714285714285714
1.0,0.15714285714285714
1.0,1.0
