i_tpr,i_fpr
0.0,0.0
0.009174311926605505,0.0
0.21100917431192662,0.0
0.21100917431192662,0.0045662100456621
0.22018348623853212,0.0045662100456621
0.22018348623853212,0.0182648401826484
0.3486238532110092,0.0182648401826484
0.3486238532110092,0.0228310502283105
0.3669724770642202,0.0228310502283105
0.3669724770642202,0.0273972602739726
0.4036697247706422,0.0273972602739726
0.4036697247706422,0.0319634703196347
0.43119266055045874,0.0319634703196347
0.43119266055045874,0.0410958904109589
0.46788990825688076,0.0410958904109589
0.46788990825688076,0.045662100456621
0.5229357798165137,0.045662100456621
0.5229357798165137,0.0547945205479452
0.5871559633027523,0.0547945205479452
0.5871559633027523,0.0593607305936073
0.6055045871559633,0.0593607305936073
0.6055045871559633,0.0639269406392694
0.6146788990825688,0.0639269406392694
0.6146788990825688,0.0730593607305936
0.6330275229357798,0.0730593607305936
0.6330275229357798,0.0867579908675799
0.6422018348623854,0.0867579908675799
0.6422018348623854,0.091324200913242
0.6513761467889908,0.091324200913242
0.6513761467889908,0.1050228310502283
0.6697247706422018,0.1050228310502283
0.6697247706422018,0.1095890410958904
0.6972477064220184,0.1095890410958904
0.6972477064220184,0.1141552511415525
0.7614678899082569,0.1141552511415525
0.7614678899082569,0.1187214611872146
0.7798165137614679,0.1187214611872146
0.7798165137614679,0.1232876712328767
0.8073394495412844,0.1232876712328767
0.8073394495412844,0.1278538812785388
0.8165137614678899,0.1278538812785388
0.8165137614678899,0.1324200913242009
0.8256880733944955,0.1324200913242009
0.8256880733944955,0.136986301369863
0.8348623853211009,0.136986301369863
0.8348623853211009,0.1461187214611872
0.8440366972477065,0.1461187214611872
0.8440366972477065,0.1506849315068493
0.8623853211009175,0.1506849315068493
0.8623853211009175,0.1552511415525114
0.8990825688073395,0.1552511415525114
0.8990825688073395,0.182648401826484
0.908256880733945,0.182648401826484
0.908256880733945,0.2146118721461187
0.9174311926605505,0.2146118721461187
0.9174311926605505,0.2237442922374429
0.9174311926605505,0.2876712328767123
0.926605504587156,0.2876712328767123
0.926605504587156,0.3150684931506849
0.9357798165137615,0.3150684931506849
0.9357798165137615,0.3789954337899543
0.944954128440367,0.3789954337899543
0.944954128440367,0.4246575342465753
0.9541284403669725,0.4246575342465753
0.9541284403669725,0.6255707762557078
0.963302752293578,0.6301369863013698
0.963302752293578,0.634703196347032
0.9724770642201835,0.634703196347032
0.9724770642201835,0.639269406392694
0.981651376146789,0.639269406392694
0.981651376146789,0.6712328767123288
0.9908256880733946,0.6712328767123288
0.9908256880733946,0.6940639269406392
1.0,0.6940639269406392
1.0,1.0
