i_tpr,i_fpr
0.0,0.0
0.008403361344537815,0.0
0.9159663865546218,0.0
0.9159663865546218,0.00625
0.9243697478991597,0.00625
0.9243697478991597,0.009375
0.9915966386554622,0.009375
0.9915966386554622,0.01875
1.0,0.01875
1.0,0.34375
1.0,0.35
1.0,0.41875
1.0,0.425
1.0,0.71875
1.0,0.725
1.0,1.0
