i_tpr,i_fpr
0.0,0.0
0.014285714285714285,0.0
0.7285714285714285,0.0
0.7285714285714285,0.0025575447570332483
0.7571428571428571,0.0025575447570332483
0.7571428571428571,0.005115089514066497
0.8571428571428571,0.005115089514066497
0.8571428571428571,0.0076726342710997444
0.8857142857142857,0.0076726342710997444
0.8857142857142857,0.010230179028132993
0.9142857142857143,0.010230179028132993
0.9142857142857143,0.015345268542199489
0.9428571428571428,0.015345268542199489
0.9428571428571428,0.020460358056265986
0.9571428571428572,0.020460358056265986
0.9571428571428572,0.030690537084398978
0.9714285714285714,0.030690537084398978
0.9714285714285714,0.09207161125319693
0.9714285714285714,0.09718670076726342
0.9714285714285714,0.19948849104859334
0.9857142857142858,0.19948849104859334
0.9857142857142858,0.38107416879795397
1.0,0.38107416879795397
1.0,0.5498721227621484
1.0,0.5549872122762148
1.0,1.0
